"ID","ITEM","CREATED"
1788,92,2016-11-28
1788,65,2018-10-19
1788,31,2018-08-08
1790,12,2019-11-14
1790,73,2019-01-28
1790,62,2019-12-01
1791,79,2018-05-22
1791,81,2017-05-23
1791,147,2020-03-27
1792,188,2016-12-21
1792,38,2016-08-16
1792,143,2017-06-17
1792,200,2019-02-17
1792,92,2018-10-01
1793,151,2018-04-10
1793,124,2020-02-21
1793,158,2019-10-29
1793,42,2019-05-06
1793,186,2018-07-02
1793,92,2020-03-12
1793,193,2019-06-29
1793,165,2019-05-24
1793,72,2018-12-14
1793,162,2018-12-03
1793,22,2018-12-15
1793,53,2018-12-28
1793,131,2017-12-04
1795,184,2019-12-04
1795,136,2019-06-23
1795,163,2017-01-02
1795,95,2017-09-06
1795,146,2018-04-14
1795,37,2017-08-24
1795,151,2019-03-27
1795,29,2020-02-17
1795,123,2018-11-27
1795,12,2018-02-16
1795,80,2017-02-28
1795,173,2019-03-09
1795,162,2019-02-02
1797,70,2019-01-06
1798,14,2019-05-20
1799,4,2020-01-07
1799,16,2016-09-01
1799,151,2018-09-03
1799,112,2019-07-08
1799,22,2016-06-09
1799,22,2017-09-28
1799,108,2018-12-29
1800,115,2016-10-18
1800,145,2019-10-16
1800,20,2016-11-15
1800,157,2019-03-09
1800,131,2019-11-09
1800,35,2017-08-26
1800,23,2018-12-23
1800,89,2020-01-02
1800,5,2020-04-17
1800,36,2018-09-26
1800,85,2018-08-09
1805,129,2019-09-18
1806,64,2019-01-28
1806,167,2017-04-12
1806,111,2017-12-12
1806,60,2019-05-16
1806,82,2017-10-01
1806,108,2017-08-26
1807,74,2017-04-09
1807,98,2017-09-05
1807,5,2019-03-20
1807,87,2017-03-10
1807,85,2017-04-23
1807,75,2019-02-21
1807,125,2017-05-21
1807,175,2019-01-06
1807,146,2019-11-25
1807,70,2019-08-05
1807,56,2019-10-31
1807,78,2017-10-03
1807,52,2018-07-14
1807,138,2017-08-24
1807,1,2019-04-20
1807,160,2017-03-28
1807,35,2016-10-11
1807,49,2018-10-28
1807,96,2017-11-01
1807,172,2019-10-04
1807,31,2018-09-13
1807,94,2016-12-21
1807,82,2019-03-28
1807,44,2019-11-12
1807,65,2018-11-01
1808,37,2020-02-10
1808,178,2019-01-15
1808,25,2019-06-06
1808,38,2017-03-16
1808,80,2017-09-26
1808,192,2018-02-02
1808,102,2019-12-07
1808,189,2019-06-30
1808,147,2017-12-24
1808,171,2018-05-09
1808,170,2018-06-12
1808,157,2018-09-11
1808,176,2017-09-02
1808,89,2019-08-22
1809,72,2018-08-02
1810,118,2019-05-12
1810,125,2019-11-05
1810,74,2018-05-14
1810,200,2019-05-28
1810,126,2018-06-04
1810,198,2018-04-06
1810,69,2018-11-15
1810,161,2017-05-13
1811,129,2018-03-23
1811,172,2017-10-23
1811,40,2018-07-13
1811,3,2017-08-01
1811,180,2019-08-20
1812,149,2020-03-08
1812,42,2019-10-21
1812,122,2019-04-15
1812,158,2018-03-13
1813,36,2019-04-19
1813,199,2016-08-12
1813,48,2018-05-07
1813,89,2019-12-26
1813,137,2019-01-09
1813,121,2018-01-12
1813,190,2020-01-29
1813,135,2017-01-13
1813,60,2017-08-25
1813,122,2018-02-21
1814,130,2019-07-27
1814,193,2019-09-14
1814,112,2018-08-31
1815,50,2019-12-11
1815,65,2019-02-05
1815,189,2019-06-08
1815,129,2018-09-28
1815,2,2020-01-31
1815,135,2019-07-11
1815,53,2017-08-03
1815,101,2018-08-26
1815,1,2019-02-07
1815,167,2018-04-11
1815,181,2019-06-08
1815,182,2018-05-05
1816,6,2018-08-20
1816,34,2019-11-15
1816,132,2018-01-08
1816,165,2018-10-22
1816,52,2019-08-30
1816,43,2019-02-20
1816,145,2019-01-23
1816,86,2020-01-19
1816,177,2019-11-21
1816,199,2017-03-23
1816,111,2019-12-18
1816,34,2020-01-16
1816,55,2019-06-25
1816,175,2017-02-24
1816,170,2018-07-05
1816,126,2017-05-12
1816,134,2018-08-27
1816,13,2020-04-15
1817,118,2018-05-08
1817,122,2018-05-31
1817,72,2018-04-14
1817,169,2019-12-03
1817,187,2019-08-24
1817,39,2019-02-08
1817,118,2019-04-19
1817,17,2018-02-07
1817,162,2019-04-23
1817,103,2019-02-12
1821,74,2018-03-02
1822,195,2020-01-21
1822,134,2019-08-10
1822,126,2019-07-03
1822,142,2018-04-01
1822,11,2019-07-31
1822,115,2019-01-05
1822,7,2018-07-20
1823,57,2019-01-14
1823,120,2017-03-08
1823,127,2018-09-16
1823,150,2019-12-27
1823,57,2019-06-18
1823,156,2017-04-30
1823,7,2017-07-11
1823,123,2018-08-19
1823,166,2019-11-08
1823,190,2019-12-04
1823,163,2018-11-30
1823,44,2020-02-13
1825,53,2018-03-01
1825,67,2017-07-14
1825,27,2017-10-31
1825,86,2019-02-12
1825,199,2017-05-20
1825,116,2017-01-26
1825,160,2020-04-17
1825,57,2018-10-14
1825,85,2018-08-07
1825,142,2019-09-21
1825,118,2016-12-10
1825,104,2017-01-18
1825,4,2018-05-24
1825,23,2017-06-09
1825,179,2017-12-03
1825,118,2020-03-30
1825,171,2019-09-10
1825,148,2019-07-22
1825,115,2019-07-31
1827,170,2019-05-17
1827,97,2019-12-28
1827,71,2018-11-24
1827,140,2019-01-19
1827,108,2019-07-21
1827,35,2019-08-20
1827,65,2017-11-11
1827,79,2019-02-08
1827,86,2018-08-28
1827,172,2018-12-08
1827,149,2018-02-10
1827,71,2019-12-06
1827,13,2019-03-30
1827,49,2019-02-17
1827,106,2019-06-15
1827,37,2019-05-20
1828,68,2018-06-07
1828,15,2017-06-12
1828,130,2019-05-15
1828,33,2020-01-09
1828,141,2020-02-17
1828,110,2019-06-05
1828,110,2019-05-07
1828,104,2020-03-12
1828,193,2019-07-27
1828,100,2018-01-09
1828,83,2018-12-20
1828,111,2018-05-24
1828,31,2019-03-03
1828,135,2019-08-11
1828,156,2016-12-02
1828,59,2020-03-26
1828,188,2019-02-03
1828,162,2018-04-11
1828,179,2019-07-18
1828,4,2019-02-08
1828,30,2020-02-02
1828,158,2018-07-11
1828,91,2020-02-19
1828,55,2019-11-24
1828,158,2019-06-21
1828,120,2018-04-19
1828,132,2019-03-28
1828,86,2018-10-18
1828,51,2019-10-08
1828,114,2019-06-13
1828,69,2019-09-09
1828,79,2017-09-28
1829,185,2018-01-06
1829,191,2019-12-09
1829,54,2020-02-05
1829,144,2017-04-27
1829,148,2018-12-10
1829,36,2019-08-26
1830,154,2020-02-23
1830,130,2018-10-01
1830,157,2018-07-23
1830,56,2018-07-05
1830,4,2018-11-21
1830,115,2020-03-10
1830,48,2018-01-24
1831,120,2018-12-19
1831,13,2017-05-15
1831,79,2018-05-10
1834,13,2017-04-27
1834,121,2019-01-17
1834,21,2018-05-23
1834,178,2018-10-16
1834,191,2018-06-18
1835,157,2018-04-28
1836,151,2018-05-19
1836,102,2019-04-06
1836,43,2019-10-08
1836,182,2019-01-20
1836,161,2018-06-08
1836,133,2019-01-16
1838,29,2019-03-03
1838,59,2019-05-17
1838,52,2020-01-03
1838,118,2018-10-10
1838,87,2019-08-02
1838,84,2018-12-30
1838,160,2018-10-08
1838,35,2019-11-13
1838,185,2020-04-05
1838,31,2019-11-21
1838,199,2017-08-11
1838,147,2018-02-11
1838,83,2018-06-02
1838,117,2017-11-03
1838,50,2019-05-25
1838,92,2017-03-10
1838,30,2020-02-22
1838,39,2019-07-20
1838,152,2019-12-21
1838,52,2018-04-05
1838,8,2019-01-10
1838,156,2019-05-08
1839,169,2019-04-30
1839,132,2019-10-24
1839,169,2019-02-10
1839,117,2017-08-20
1839,83,2019-08-01
1839,60,2019-10-12
1839,164,2018-12-07
1839,186,2018-12-30
1839,148,2018-04-26
1839,114,2019-11-14
1839,129,2016-10-13
1839,145,2018-08-19
1840,35,2018-03-31
1840,28,2018-05-29
1840,38,2019-01-18
1840,52,2017-10-04
1840,119,2017-04-19
1840,159,2018-05-06
1840,153,2020-02-17
1840,108,2019-12-08
1840,73,2020-04-13
1840,35,2019-01-21
1840,166,2017-04-01
1840,179,2017-09-09
1841,22,2018-05-17
1841,55,2019-06-20
1841,132,2019-08-21
1841,155,2019-12-10
1841,56,2017-09-21
1841,155,2019-05-25
1841,112,2019-03-16
1841,170,2020-01-13
1841,126,2018-05-25
1841,167,2019-09-25
1842,65,2019-05-22
1842,152,2017-06-09
1842,147,2019-10-04
1842,100,2018-04-10
1843,42,2017-11-28
1843,177,2020-02-08
1843,138,2018-02-05
1843,109,2016-08-23
1843,137,2020-01-27
1843,8,2018-07-27
1843,152,2020-03-28
1843,124,2019-09-15
1843,8,2019-08-04
1844,1,2017-09-28
1844,20,2017-11-01
1844,94,2020-02-18
1844,160,2019-07-25
1844,138,2017-10-07
1844,196,2020-04-18
1844,105,2017-09-25
1844,160,2018-11-01
1844,5,2018-03-19
1844,13,2019-02-26
1844,44,2019-07-30
1844,18,2018-01-18
1844,44,2019-10-27
1844,151,2018-06-30
1844,99,2019-04-17
1844,92,2017-08-05
1844,165,2019-09-06
1844,34,2018-09-21
1844,91,2018-11-14
1844,173,2018-03-19
1844,5,2019-02-20
1844,196,2019-04-16
1844,114,2018-12-07
1844,147,2020-01-20
1844,187,2019-11-13
1844,125,2018-03-29
1848,92,2020-01-28
1848,42,2017-07-12
1848,173,2019-10-31
1848,23,2018-09-20
1848,103,2019-04-29
1849,112,2019-11-22
1849,5,2017-01-15
1849,172,2018-11-11
1849,36,2018-01-04
1849,150,2019-10-22
1849,87,2019-10-04
1849,91,2020-01-17
1849,5,2018-03-25
1850,136,2019-04-16
1850,84,2017-05-24
1850,179,2017-09-07
1850,81,2017-11-29
1850,51,2017-02-07
1850,198,2019-03-27
1850,200,2017-07-09
1850,29,2020-03-03
1850,133,2017-12-11
1850,142,2018-08-08
1850,133,2016-11-11
1850,113,2019-05-02
1850,119,2019-12-10
1850,61,2017-11-20
1851,151,2017-08-06
1851,69,2018-01-05
1851,92,2018-07-24
1852,48,2018-02-19
1852,117,2016-06-21
1852,190,2017-12-28
1852,77,2020-02-27
1852,129,2018-12-27
1852,40,2016-07-29
1852,90,2016-11-13
1852,99,2019-09-27
1852,73,2018-10-31
1852,132,2019-01-12
1852,43,2016-05-28
1852,108,2017-08-11
1853,95,2019-04-12
1853,129,2019-11-08
1853,39,2018-08-25
1853,76,2018-08-27
1853,96,2018-01-15
1855,122,2019-06-21
1855,73,2020-03-30
1855,189,2018-03-07
1855,194,2019-01-09
1855,110,2019-05-15
1855,65,2019-09-27
1855,195,2019-03-04
1855,59,2019-10-18
1855,48,2019-07-04
1855,138,2016-12-22
1855,151,2019-10-06
1855,47,2019-02-26
1856,48,2018-12-08
1856,178,2019-04-25
1856,91,2018-03-05
1856,156,2018-07-25
1856,157,2018-09-08
1856,157,2019-06-20
1856,34,2019-02-24
1856,125,2019-08-06
1856,14,2019-10-21
1858,189,2020-03-22
1858,52,2018-12-09
1858,35,2019-07-06
1858,16,2017-03-15
1858,57,2019-12-02
1858,87,2019-02-13
1858,119,2018-12-03
1858,59,2017-12-28
1858,83,2019-03-13
1858,117,2018-04-27
1858,177,2019-10-28
1858,31,2020-01-24
1858,146,2018-05-16
1858,114,2018-11-28
1858,174,2017-08-08
1858,173,2018-09-18
1858,42,2018-12-30
1858,134,2018-09-24
1858,183,2017-10-30
1858,32,2018-04-30
1858,14,2020-04-18
1858,176,2016-11-16
1858,6,2020-03-08
1858,155,2018-08-04
1858,117,2016-10-24
1858,195,2018-07-07
1858,66,2018-10-11
1859,132,2020-04-14
1859,76,2019-05-17
1859,59,2019-10-29
1859,194,2017-01-27
1859,189,2020-02-11
1859,53,2018-07-04
1861,33,2018-09-02
1861,161,2017-07-29
1861,57,2017-06-15
1861,114,2017-08-28
1861,3,2018-03-17
1861,156,2018-08-07
1861,144,2018-02-21
1861,142,2018-08-30
1861,162,2019-04-10
1861,174,2019-11-25
1861,81,2018-01-21
1861,79,2017-07-02
1861,11,2018-09-20
1863,183,2018-09-02
1863,43,2018-02-12
1863,54,2019-11-27
1863,85,2019-07-27
1865,192,2017-04-17
1865,104,2019-09-05
1865,193,2019-07-26
1865,50,2018-10-20
1865,156,2017-07-22
1865,93,2019-03-18
1865,102,2019-04-08
1865,95,2018-03-29
1865,49,2017-08-19
1867,99,2016-11-04
1867,195,2019-05-18
1867,72,2018-05-02
1867,172,2019-05-28
1867,128,2018-10-06
1868,132,2018-06-21
1868,103,2018-05-14
1868,123,2018-08-14
1868,74,2017-09-19
1868,77,2018-06-03
1868,198,2019-09-26
1868,184,2019-03-10
1869,138,2018-10-19
1869,112,2018-01-19
1869,191,2020-01-27
1869,164,2020-03-18
1869,169,2019-11-30
1869,5,2017-07-29
1869,130,2018-03-05
1869,4,2019-06-12
1869,85,2017-12-31
1869,108,2019-04-08
1869,59,2018-06-01
1869,97,2017-11-23
1869,71,2017-09-23
1869,76,2020-02-06
1869,47,2019-04-09
1869,48,2018-07-07
1873,86,2017-07-26
1873,83,2019-11-28
1873,33,2018-06-09
1873,74,2019-10-24
1873,62,2020-01-20
1873,35,2017-11-05
1874,67,2020-03-14
1874,185,2019-08-26
1874,167,2017-10-25
1874,45,2017-10-11
1874,41,2019-08-19
1874,126,2020-04-19
1874,107,2019-08-27
1874,196,2017-11-08
1874,103,2018-07-09
1874,62,2020-01-24
1874,1,2019-04-01
1874,100,2018-12-12
1874,165,2018-03-03
1874,116,2018-07-07
1874,60,2018-09-03
1874,87,2019-10-31
1874,112,2019-10-30
1874,43,2018-11-09
1874,148,2020-03-13
1874,135,2019-08-03
1874,19,2020-03-17
1876,30,2017-06-28
1876,130,2020-04-18
1876,38,2020-02-13
1876,86,2019-04-25
1877,12,2018-12-10
1877,35,2019-01-03
1877,52,2019-01-22
1877,56,2019-10-25
1877,48,2019-03-04
1877,32,2018-03-21
1877,40,2019-07-17
1877,86,2020-03-25
1877,91,2019-10-06
1877,87,2018-12-01
1877,140,2019-02-23
1877,42,2017-07-14
1877,17,2018-06-26
1877,51,2018-12-30
1878,141,2019-02-06
1878,48,2020-03-13
1878,130,2020-03-05
1881,164,2018-02-03
1881,6,2020-01-10
1881,158,2018-02-17
1881,54,2017-07-29
1881,137,2017-03-20
1881,66,2019-01-18
1881,77,2017-11-26
1881,187,2018-01-21
1881,92,2016-12-17
1881,139,2018-10-23
1881,135,2019-06-26
1881,105,2016-09-05
1881,78,2019-09-08
1881,177,2017-07-10
1881,51,2016-08-19
1881,76,2019-09-19
1881,178,2018-09-02
1881,84,2018-04-04
1881,67,2020-04-10
1881,10,2017-08-02
1881,98,2020-01-21
1881,10,2018-07-10
1881,166,2017-08-15
1881,193,2019-05-05
1881,29,2020-04-15
1881,144,2017-10-02
1881,5,2017-05-11
1881,167,2018-10-04
1882,78,2017-12-22
1882,109,2018-11-29
1882,63,2019-10-15
1882,52,2020-01-13
1882,167,2018-03-01
1882,39,2019-01-08
1882,121,2020-04-16
1882,16,2020-02-17
1882,137,2020-03-15
1882,7,2019-10-13
1882,121,2017-12-14
1882,62,2019-10-25
1882,62,2019-08-01
1882,125,2016-12-22
1882,55,2018-09-15
1882,81,2017-11-08
1882,187,2018-08-14
1882,120,2020-01-28
1882,146,2019-01-07
1882,23,2019-07-08
1882,192,2019-08-16
1882,169,2019-01-02
1882,181,2019-02-02
1882,109,2020-04-11
1882,178,2017-07-07
1882,11,2018-02-23
1882,191,2019-02-13
1886,38,2017-10-13
1886,54,2017-10-10
1886,112,2018-03-15
1886,116,2019-06-01
1886,131,2020-02-10
1886,84,2017-08-14
1886,49,2018-11-14
1886,90,2019-02-08
1886,110,2018-09-09
1886,7,2020-03-15
1886,87,2019-01-15
1886,91,2019-05-09
1886,36,2020-02-21
1886,108,2019-12-13
1886,37,2019-09-07
1886,127,2019-05-14
1888,83,2019-09-14
1888,5,2017-06-18
1888,170,2019-09-02
1888,197,2019-10-14
1888,72,2020-03-19
1888,101,2019-03-31
1888,110,2017-05-08
1888,159,2019-09-15
1888,199,2017-06-25
1889,141,2017-02-18
1889,116,2019-06-15
1889,35,2017-02-23
1889,118,2018-12-08
1889,6,2019-11-25
1891,36,2016-12-08
1891,2,2016-07-10
1891,17,2017-05-24
1891,156,2017-11-16
1895,181,2017-04-11
1895,139,2018-05-29
1895,62,2017-11-11
1895,144,2017-08-29
1895,174,2020-03-23
1895,144,2017-12-27
1895,60,2017-10-05
1896,162,2018-09-24
1896,195,2019-03-01
1896,123,2018-05-23
1896,114,2019-10-19
1896,53,2019-11-21
1896,177,2020-01-10
1896,17,2019-02-05
1897,144,2019-08-17
1897,101,2017-09-01
1897,98,2018-09-05
1897,142,2016-11-27
1899,165,2018-07-12
1899,51,2019-10-07
1899,12,2019-04-14
1899,68,2018-08-20
1899,200,2018-12-29
1899,65,2017-03-15
1899,71,2019-08-19
1899,81,2018-03-11
1899,194,2019-01-16
1899,116,2019-02-17
1899,151,2017-09-27
1899,199,2019-08-08
1901,155,2018-10-25
1901,149,2019-03-05
1901,196,2019-07-28
1901,196,2018-05-21
1901,183,2019-06-20
1901,200,2020-01-17
1901,187,2018-04-05
1901,169,2018-03-22
1901,171,2017-12-07
1901,186,2020-01-08
1901,164,2019-10-14
1901,26,2018-03-19
1901,6,2019-07-07
1902,69,2019-11-21
1902,141,2020-04-14
1902,52,2019-07-27
1902,1,2019-11-21
1902,116,2019-12-02
1902,105,2018-07-06
1902,173,2017-12-01
1902,35,2018-10-14
1902,11,2020-04-04
1902,106,2017-09-23
1902,11,2018-06-18
1902,42,2020-03-23
1903,116,2017-11-04
1903,200,2018-02-16
1903,144,2019-01-30
1903,28,2018-01-30
1903,100,2018-12-26
1903,49,2019-03-28
1903,198,2019-06-12
1903,7,2018-08-18
1903,12,2017-11-29
1903,57,2020-02-05
1905,84,2020-01-13
1905,120,2017-01-03
1905,48,2018-11-08
1905,17,2018-07-21
1905,148,2018-08-28
1905,4,2018-04-10
1905,139,2018-08-12
1905,56,2017-08-16
1905,9,2019-12-01
1905,137,2018-07-29
1905,179,2019-07-29
1905,68,2017-07-12
1905,177,2019-04-07
1905,146,2019-10-04
1905,137,2018-12-23
1905,130,2019-07-29
1905,138,2017-11-04
1905,32,2018-04-10
1905,25,2018-12-01
1905,37,2019-02-11
1906,180,2018-05-01
1906,133,2017-07-22
1906,79,2017-09-27
1906,119,2019-12-10
1906,126,2017-05-27
1908,82,2019-12-24
1908,21,2017-08-10
1908,176,2019-03-17
1908,119,2018-02-27
1908,142,2017-10-09
1908,58,2018-01-27
1908,53,2017-12-18
1908,28,2017-10-14
1908,88,2019-09-18
1908,103,2017-12-18
1908,162,2019-04-15
1908,185,2017-03-25
1908,161,2019-09-24
1908,27,2018-12-15
1908,127,2018-03-14
1908,50,2018-06-19
1908,79,2020-04-10
1908,58,2018-01-28
1908,22,2019-01-12
1908,38,2018-08-21
1908,137,2018-08-02
1908,7,2018-06-29
1908,155,2017-11-09
1908,59,2019-10-26
1909,149,2018-01-14
1909,60,2020-03-09
1909,129,2018-05-13
1909,75,2018-01-30
1909,3,2019-11-15
1909,29,2017-02-01
1909,179,2018-01-24
1909,173,2017-04-10
1909,115,2018-04-19
1909,128,2017-06-21
1909,25,2018-07-13
1909,166,2017-04-04
1909,116,2017-10-28
1909,134,2020-03-14
1909,84,2020-03-10
1909,79,2017-03-17
1909,45,2020-03-07
1909,42,2020-01-11
1909,151,2017-06-05
1909,84,2018-02-21
1909,8,2016-10-25
1909,75,2018-02-07
1910,39,2020-01-19
1910,40,2018-03-06
1910,18,2017-12-02
1910,84,2020-01-05
1910,8,2018-11-17
1910,186,2018-06-05
1910,33,2019-01-28
1911,180,2017-11-10
1911,30,2018-05-10
1911,127,2018-03-29
1911,87,2017-04-25
1911,46,2018-07-25
1911,83,2020-03-06
1911,117,2017-02-24
1911,39,2019-02-01
1911,146,2016-09-28
1911,106,2018-04-06
1911,43,2019-03-13
1912,27,2017-06-21
1912,187,2018-05-24
1912,7,2019-05-28
1912,153,2016-11-30
1912,93,2018-03-21
1913,111,2018-01-08
1913,148,2019-04-11
1913,63,2018-04-11
1913,15,2019-02-27
1913,14,2020-03-09
1913,35,2018-03-19
1913,38,2017-10-27
1913,117,2016-08-04
1913,90,2017-12-12
1913,3,2019-11-15
1913,10,2017-01-10
1913,6,2017-05-28
1913,15,2017-03-29
1913,106,2017-10-07
1913,181,2018-02-18
1913,199,2020-01-09
1914,106,2018-03-27
1915,58,2017-06-11
1915,102,2018-10-18
1915,181,2017-11-12
1915,64,2017-09-07
1915,145,2018-08-11
1915,55,2018-05-17
1915,70,2019-11-28
1915,145,2019-07-29
1915,139,2017-01-24
1915,192,2020-02-12
1915,157,2020-02-16
1915,95,2019-11-13
1915,191,2019-12-27
1915,145,2019-05-29
1915,35,2018-07-26
1915,70,2019-09-15
1915,58,2017-06-01
1915,33,2017-11-04
1915,89,2020-01-15
1915,146,2016-11-24
1915,2,2017-10-30
1915,126,2017-02-02
1915,99,2018-04-02
1915,71,2016-12-08
1915,143,2017-07-26
1915,150,2018-11-19
1915,9,2016-11-22
1920,20,2019-11-04
1920,171,2018-09-28
1920,194,2017-11-08
1920,88,2017-11-06
1920,78,2018-01-02
1921,13,2016-12-11
1921,198,2017-07-12
1921,196,2018-08-24
1921,32,2018-08-05
1921,100,2019-09-09
1921,74,2017-07-14
1921,170,2019-08-30
1924,123,2019-07-24
1924,51,2019-05-16
1924,118,2020-02-15
1924,74,2018-08-15
1924,77,2019-02-04
1924,90,2018-08-13
1924,85,2019-11-19
1924,180,2018-04-28
1926,122,2019-06-19
1926,26,2018-09-08
1926,6,2018-07-12
1926,30,2016-11-18
1926,52,2017-11-03
1926,24,2019-04-17
1926,96,2020-01-24
1926,60,2019-08-10
1926,52,2020-02-24
1926,55,2016-09-16
1926,135,2020-02-01
1928,65,2018-02-19
1928,8,2018-05-17
1929,64,2018-07-18
1929,110,2019-04-15
1929,107,2019-03-26
1929,95,2017-01-25
1929,41,2018-10-12
1929,168,2018-10-25
1929,166,2017-03-29
1929,127,2018-01-08
1929,80,2018-10-07
1929,198,2017-05-05
1929,37,2017-09-01
1929,185,2019-02-18
1929,138,2019-03-27
1929,118,2020-02-20
1929,176,2018-08-25
1929,7,2020-04-16
1929,185,2018-11-20
1929,200,2017-04-15
1930,179,2016-11-26
1930,54,2018-08-03
1930,52,2019-12-12
1930,100,2020-01-23
1930,18,2019-11-07
1930,121,2018-06-16
1930,91,2019-03-15
1932,158,2017-10-13
1932,154,2018-05-08
1932,173,2019-09-02
1932,151,2018-07-06
1932,128,2019-01-20
1932,174,2019-10-17
1932,134,2020-02-05
1932,83,2019-03-29
1932,167,2019-10-31
1932,104,2018-09-25
1932,183,2018-08-21
1932,157,2018-07-15
1932,190,2019-02-08
1932,155,2019-04-05
1932,195,2019-04-08
1932,52,2018-04-19
1932,73,2019-02-27
1932,79,2016-11-26
1932,55,2020-03-05
1932,127,2019-11-29
1932,8,2019-10-14
1932,180,2020-02-07
1935,189,2019-03-15
1935,21,2018-05-09
1935,103,2019-10-16
1935,20,2019-11-04
1935,18,2018-08-06
1935,63,2019-10-23
1936,199,2018-10-30
1936,19,2017-07-01
1936,193,2017-02-28
1936,38,2018-01-28
1936,171,2019-07-31
1938,120,2019-08-03
1938,167,2018-12-31
1938,96,2018-12-04
1938,189,2019-05-20
1938,191,2019-09-17
1938,151,2017-03-18
1939,148,2018-12-12
1942,3,2019-05-16
1942,96,2018-10-12
1942,197,2019-03-27
1942,166,2018-08-08
1942,87,2020-01-26
1943,36,2019-01-07
1943,110,2018-09-23
1943,117,2016-09-13
1943,36,2018-05-26
1943,57,2019-03-17
1943,31,2018-08-31
1943,167,2019-05-11
1943,147,2019-10-25
1945,169,2019-04-13
1945,47,2020-02-19
1945,144,2020-03-27
1945,97,2018-06-18
1945,34,2020-04-08
1945,121,2020-03-09
1945,57,2019-03-29
1945,1,2020-01-07
1945,125,2017-11-13
1945,61,2019-04-21
1945,35,2018-05-31
1945,192,2019-03-02
1945,18,2017-03-19
1945,127,2017-12-26
1945,199,2019-01-01
1945,42,2020-01-05
1945,28,2019-04-12
1945,129,2020-03-01
1945,94,2019-01-22
1945,121,2017-12-27
1945,88,2019-09-15
1945,103,2019-05-15
1945,16,2017-10-20
1945,18,2019-06-08
1945,113,2020-02-05
1946,152,2019-10-03
1946,140,2020-03-25
1946,124,2019-06-13
1946,200,2018-10-08
1946,186,2018-08-19
1946,50,2019-04-26
1946,67,2018-04-21
1947,198,2019-07-13
1947,129,2017-10-31
1947,51,2016-09-12
1947,149,2017-11-08
1947,74,2020-02-26
1948,5,2017-11-19
1948,43,2018-12-06
1948,164,2019-07-03
1948,48,2019-07-23
1948,193,2018-04-26
1948,49,2017-12-16
1948,33,2019-02-11
1948,103,2020-02-12
1948,35,2017-11-19
1949,182,2019-01-18
1949,156,2018-06-08
1949,5,2018-03-18
1950,8,2017-12-30
1950,62,2019-11-18
1950,15,2019-02-11
1950,8,2017-10-18
1950,41,2018-06-23
1950,79,2018-08-01
1950,10,2017-03-14
1950,117,2017-09-07
1950,103,2019-05-08
1950,83,2020-02-16
1950,11,2019-01-08
1951,181,2019-09-01
1951,14,2020-03-13
1951,7,2017-10-21
1951,27,2019-10-04
1951,123,2019-02-20
1951,15,2017-01-04
1951,155,2017-04-18
1951,129,2019-03-09
1951,20,2018-11-09
1952,165,2018-10-29
1952,68,2017-06-08
1952,170,2018-02-12
1952,31,2018-03-03
1952,109,2018-03-13
1952,96,2018-04-14
1952,130,2018-09-18
1955,58,2018-01-19
1955,20,2017-11-24
1955,190,2018-02-22
1957,100,2019-03-07
1957,84,2017-01-09
1957,46,2018-03-10
1957,199,2018-04-21
1957,109,2017-11-10
1957,34,2016-10-02
1957,127,2019-01-14
1957,95,2017-11-05
1957,171,2017-12-16
1957,122,2018-09-17
1958,148,2019-06-16
1958,77,2019-09-18
1958,144,2020-02-21
1960,79,2018-05-18
1960,118,2020-01-03
1960,17,2017-12-28
1960,48,2019-08-17
1960,14,2020-03-20
1960,58,2018-06-26
1960,107,2020-02-21
1960,107,2019-11-17
1960,148,2019-11-22
1961,53,2017-12-17
1961,163,2018-05-07
1961,51,2018-05-03
1961,73,2017-02-15
1961,164,2018-02-10
1961,47,2018-12-20
1961,9,2019-02-25
1961,136,2018-09-01
1961,118,2018-12-02
1961,111,2019-02-26
1962,8,2017-12-08
1962,78,2019-10-01
1962,145,2019-10-27
1962,173,2018-11-09
1962,52,2020-02-10
1962,180,2018-06-09
1962,76,2019-03-15
1962,82,2020-04-03
1962,195,2018-07-09
1962,33,2018-06-25
1962,39,2017-06-16
1962,191,2018-09-21
1962,35,2019-07-06
1962,111,2017-09-24
1962,97,2019-11-05
1962,185,2018-03-28
1964,93,2017-04-22
1964,149,2019-05-10
1964,60,2019-03-23
1964,141,2017-11-24
1964,49,2017-08-18
1964,43,2016-08-02
1965,41,2018-01-18
1965,97,2019-06-05
1965,120,2017-01-23
1965,135,2019-04-23
1965,133,2019-08-06
1965,17,2017-06-14
1965,199,2019-05-05
1965,7,2017-08-04
1965,53,2017-11-26
1965,138,2020-01-24
1965,17,2020-01-14
1965,99,2018-05-08
1965,148,2017-09-23
1965,139,2016-08-10
1965,155,2018-12-18
1965,66,2019-03-03
1967,164,2018-07-22
1967,9,2018-09-29
1967,199,2017-04-17
1967,54,2019-07-15
1967,78,2018-07-06
1967,156,2018-01-15
1967,139,2018-12-28
1967,148,2019-02-07
1967,63,2019-07-31
1967,151,2019-03-30
1967,103,2018-12-27
1967,113,2019-03-10
1967,85,2018-09-03
1967,80,2019-01-19
1967,191,2020-01-03
1967,10,2018-04-28
1967,199,2018-05-12
1967,51,2018-05-10
1968,69,2018-11-17
1968,196,2019-03-11
1968,68,2018-10-22
1968,114,2019-01-28
1968,22,2017-01-21
